cdid,hy,p_id,city_d,model_variant,year,firm_name_unique,sales,nameplate,displacement,power,weight,msrp,AT,sub_brand,suv,mpv,ev,country,petrol,length,cost_unit,width,height,range,population,quota_cost,quota_d,subsidy_local_net,s_c,import,size,ln_size,ln_length,ln_width,ln_height,ln_cost_unit,ln_power,ln_weight,prod_id,category,mkt_share,ln_p_net,mktn,firm_d,boc,euro,usa,korea,japan,brand_d,blp_firm_num,blp_mkt_num,blp_firm_power,blp_mkt_power,blp_firm_weight,blp_mkt_weight,blp_firm_length,blp_mkt_length,blp_firm_width,blp_mkt_width,blp_firm_height,blp_mkt_height,blp_firm_cost_unit,blp_mkt_cost_unit,blp_firm_size,blp_mkt_size,iv_mkt_length,iv_mkt_power,iv_mkt_cost_unit,iv_mkt_width,iv_mkt_weight,iv_mkt_height,iv_mkt_size,iv_mkt_msrp_hat,iv_local_length,iv_local_power,iv_local_cost_unit,iv_local_width,iv_local_weight,iv_local_height,iv_local_size,iv_local_msrp_hat,kw_100km,fuel_consumption,hhinc_mu,hhinc_sigma,hhinc_sigma_prov,odds,local_brand,etc,tesla,iv_cost,ln_c_w,survey_income,trprice,steel_hy,unwanted
47,4,10,9,3657,2017,东风汽车有限公司东风日产乘用车公司,664,骐达,1.598,93,1.184,9.99,1,东风日产,0,0,0,Japan,1,4393,32.6932,1766,1524,0,898,13832.62,1,0,0,0,7.758038,2.048729,8.387768,7.476472,7.329094,3.487167,4.532599,0.1688985,351,1,7.39e-05,2.431265,12,17,6,0,0,0,1,18,4.143135,6.979145,8.753371,11.73011,4.421896,7.367758,12.57793,15.40854,11.62954,14.48228,11.50169,14.36061,7.896065,10.74067,6.249818,9.098126,18.65162,14.4861,12.27085,15.79035,5.191634,17.08751,6.846555,11.4161,14.74507,11.11771,7.213017,11.37666,0.6225166,13.57093,2.568538,7.282288,0,5.6,3.747349,-0.8216481,0.5174927,0.00777975,1,0,0,-0.7097395,0,22956,9.903394,4618.8,0
47,4,10,9,3337,2017,东风汽车有限公司东风日产乘用车公司,46,D60,1.598,93,1.212,8.18,1,东风启辰,0,0,0,China,1,4756,38.82106,1803,1487,0,898,14068.35,1,0,0,0,8.575068,2.148859,8.467162,7.497207,7.304516,3.658963,4.532599,0.1922719,354,1,5.12e-06,2.260391,8,17,1,0,0,0,0,16,4.143135,6.979145,8.753371,11.73011,4.42156,7.367758,12.57668,15.40854,11.62921,14.48228,11.50207,14.36061,7.893781,10.74067,6.248239,9.098126,18.50815,14.4861,11.63248,15.39033,5.088561,17.35231,6.426384,11.3899,14.82392,11.11771,7.956672,11.87736,0.6989767,12.62681,3.002803,7.282411,0,5.9,3.747349,-0.8216481,0.5174927,0.00777975,1,0,0,-0.7022637,0,0,6.790358,4618.8,0
47,4,10,9,3557,2017,东风汽车有限公司东风日产乘用车公司,217,蓝鸟,1.598,93,1.228,12.39,1,东风日产,0,0,0,Japan,1,4683,36.84711,1780,1465,0,898,13822.33,1,0,0,0,8.33574,2.120552,8.451694,7.484369,7.28961,3.606777,4.532599,0.2053868,358,1,2.42e-05,2.622654,17,17,6,0,0,0,1,18,4.143135,6.979145,8.753371,11.73011,4.421368,7.367758,12.57693,15.40854,11.62942,14.48228,11.50229,14.36061,7.894517,10.74067,6.248702,9.098126,18.30873,14.4861,11.82172,15.59974,5.029552,17.51747,6.330579,11.36148,14.81991,11.11771,7.817265,11.86576,0.7050042,12.62801,2.809333,7.325602,0,5.6,3.747349,-0.8216481,0.5174927,0.00777975,1,0,0,-0.7100657,0,0,10.28756,4618.8,0
47,4,10,9,3382,2017,东风汽车有限公司东风日产乘用车公司,40,D50,1.598,86,1.107,6.98,0,东风日产,0,0,0,China,1,4480,37.024,1695,1535,0,898,13471.41,1,0,0,0,7.5936,2.027306,8.407378,7.435438,7.336286,3.611566,4.454347,0.1016537,373,1,4.45e-06,2.11952,5,17,1,0,0,0,0,18,4.143135,6.979145,8.754477,11.73011,4.422821,7.367758,12.57763,15.40854,11.63017,14.48228,11.50158,14.36061,7.894452,10.74067,6.250135,9.098126,18.37695,14.66613,11.80356,16.8181,5.468089,17.01681,7.074812,11.67332,14.75112,10.45575,7.913516,10.0325,0.1997349,13.49917,2.418494,7.374403,0,5.9,3.747349,-0.8216481,0.5174927,0.00777975,1,0,0,-0.7211945,0,0,6.082841,4618.8,0
47,4,10,9,3564,2017,东风汽车有限公司东风日产乘用车公司,22,蓝鸟,1.598,93,1.26,14.39,1,东风日产,0,0,0,Japan,1,4683,34.04375,1780,1465,0,898,14258.86,1,0,0,0,8.33574,2.120552,8.451694,7.484369,7.28961,3.527647,4.532599,0.2311117,374,1,2.45e-06,2.761015,9,17,6,0,0,0,1,18,4.143135,6.979145,8.753371,11.73011,4.420983,7.367758,12.57693,15.40854,11.62942,14.48228,11.50229,14.36061,7.895562,10.74067,6.248702,9.098126,18.30873,14.4861,12.12349,15.59974,4.91235,17.51747,6.330579,11.31124,14.81991,11.11771,7.415695,11.86576,0.5059974,12.62801,2.809333,7.563393,0,5.7,3.747349,-0.8216481,0.5174927,0.00777975,1,0,0,-0.6962219,0,0,11.94741,4618.8,0
47,4,10,9,3601,2017,东风汽车有限公司东风日产乘用车公司,45,轩逸,1.598,93,1.255,14.68,1,东风日产,0,0,0,Japan,1,4631,34.30741,1760,1503,0,898,13950.21,1,0,0,0,8.15056,2.098087,8.440528,7.473069,7.315218,3.535361,4.532599,0.2271356,382,1,5.01e-06,2.777267,7,17,6,0,0,0,1,18,4.143135,6.979145,8.753371,11.73011,4.421043,7.367758,12.57711,15.40854,11.6296,14.48228,11.5019,14.36061,7.895464,10.74067,6.24906,9.098126,18.22772,14.4861,12.09461,15.87888,4.930529,17.23434,6.402983,11.31685,14.96357,11.11771,7.498911,11.35464,0.605054,13.10869,2.944037,7.567165,0,5.6,3.747349,-0.8216481,0.5174927,0.00777975,1,0,0,-0.7060103,0,25427.9,12.17841,4618.8,0
47,4,10,9,3532,2017,东风汽车有限公司东风日产乘用车公司,28,奇骏,2.488,137,1.65,23.58,1,东风日产,1,0,0,Japan,1,4675,52.08461,1820,1722,0,898,14288.45,1,0,0,0,8.5085,2.141066,8.449985,7.506592,7.451241,3.952869,4.919981,0.5007753,386,2,3.12e-06,3.21923,6,17,6,0,0,0,1,18,4.143135,6.979145,8.746398,11.73011,4.416283,7.367758,12.57696,15.40854,11.62906,14.48228,11.49969,14.36061,7.888821,10.74067,6.248368,9.098126,18.29233,14.49931,12.07615,15.37172,4.697179,17.35366,6.37957,11.20393,14.78333,10.24597,7.446937,12.00701,0.6130639,13.07926,2.888641,7.017886,0,8.3,3.747349,-0.8216481,0.5174927,0.00777975,1,0,0,1.525394,0,0,21.49149,4618.8,0
47,4,10,9,3552,2017,东风汽车有限公司东风日产乘用车公司,40,蓝鸟,1.598,93,1.195,10.59,1,东风日产,0,0,0,Japan,1,4683,34.04375,1780,1465,0,898,13643.57,1,0,0,0,8.33574,2.120552,8.451694,7.484369,7.28961,3.527647,4.532599,0.1781462,387,1,4.45e-06,2.481096,17,17,6,0,0,0,1,18,4.143135,6.979145,8.753371,11.73011,4.421764,7.367758,12.57693,15.40854,11.62942,14.48228,11.50229,14.36061,7.895562,10.74067,6.248702,9.098126,18.30873,14.4861,12.12349,15.59974,5.151216,17.51747,6.330579,11.40742,14.81991,11.11771,7.415695,11.86576,0.8362358,12.62801,2.809333,7.257174,0,5.7,3.747349,-0.8216481,0.5174927,0.00777975,1,0,0,-0.715735,0,0,9.360851,4618.8,0
47,4,10,9,3649,2017,东风汽车有限公司东风日产乘用车公司,23,骊威,1.598,91,1.152,9.58,0,东风日产,0,0,0,Japan,1,4249,38.59584,1695,1577,0,898,12871.31,1,0,0,0,7.202055,1.974366,8.354439,7.435438,7.36328,3.653144,4.510859,0.1414996,392,1,2.56e-06,2.385743,3,17,6,0,0,0,1,18,4.143135,6.979145,8.753687,11.73011,4.42228,7.367758,12.57843,15.40854,11.63017,14.48228,11.50116,14.36061,7.893865,10.74067,6.250891,9.098126,19.1739,14.53563,11.65224,16.8181,5.308167,16.81742,7.597814,11.56598,13.78573,10.72104,8.004521,10.0325,0.6855912,12.79588,1.845849,7.168235,0,6.3,3.747349,-0.8216481,0.5174927,0.00777975,1,0,0,-0.7402259,0,28577.8,8.324205,4618.8,0
47,4,10,9,3342,2017,东风汽车有限公司东风日产乘用车公司,371,D60,1.598,93,1.225,8.88,1,东风启辰,0,0,0,China,1,4756,38.82106,1803,1487,0,898,14068.35,1,0,0,0,8.575068,2.148859,8.467162,7.497207,7.304516,3.658963,4.532599,0.2029408,397,1,4.13e-05,2.330865,4,17,1,0,0,0,0,16,4.143135,6.979145,8.753371,11.73011,4.421403,7.367758,12.57668,15.40854,11.62921,14.48228,11.50207,14.36061,7.893781,10.74067,6.248239,9.098126,18.50815,14.4861,11.63248,15.39033,5.04061,17.35231,6.426384,11.37059,14.82392,11.11771,7.956672,11.87736,0.7206997,12.62681,3.002803,7.343827,0,5.9,3.747349,-0.8216481,0.5174927,0.00777975,1,0,0,-0.7022637,0,0,7.609064,4618.8,0
47,4,10,9,3896,2017,东风裕隆汽车有限公司,17,锐3,1.556,91,1.25,7.98,1,东风裕隆,0,0,0,China,1,4551,39.5341,1783,1545,0,898,13589.9,1,0,0,0,8.114433,2.093644,8.423102,7.486053,7.342779,3.677164,4.510859,0.2231435,424,1,1.89e-06,2.234198,6,20,1,0,0,0,0,22,1.386294,7.032624,6.182085,11.77611,1.825355,7.415212,9.825148,15.46226,8.896862,14.5348,8.791486,14.41273,5.214639,10.79329,3.520823,9.150832,18.23771,14.53563,11.57412,15.56344,4.94877,16.95784,6.430686,11.34806,14.91378,10.72104,7.98273,11.82101,0.5978481,13.41627,3.009232,7.407784,0,6.3,3.747349,-0.8216481,0.5174927,0.00777975,0,0,0,-0.822233,0,0,6.611815,4618.8,0
47,4,10,9,3883,2017,东风裕隆汽车有限公司,101,优6SUV,1.798,132,1.5,12.88,1,东风裕隆,1,0,0,China,1,4625,49.5745,1825,1600,0,898,13672.37,1,0,0,0,8.440625,2.133056,8.439232,7.509335,7.377759,3.903477,4.882802,0.4054651,426,2,1.12e-05,2.656563,15,20,1,0,0,0,0,22,1.386294,7.032624,6.09357,11.77611,1.784231,7.415212,9.821138,15.46226,8.891099,14.5348,8.78309,14.41273,5.158509,10.79329,3.511129,9.150832,18.22258,14.38394,11.80744,15.39134,4.387623,16.7769,6.347081,10.98565,14.97685,10.44762,7.718653,12.11018,0.747712,12.85077,2.830923,7.42466,0,7.9,3.747349,-0.8216481,0.5174927,0.00777975,0,0,0,-0.2157928,0,9499.5,11.66127,4618.8,0
47,4,10,9,50,2017,丰田汽车_import,130,IS,2,180,1.65,36.9,1,雷克萨斯_import,0,0,0,Japan,0,4665,46.89655,1810,1430,0,898,13740.37,1,0,0,1,8.44365,2.133415,8.447844,7.501082,7.265429,3.847944,5.192957,0.5007753,435,1,1.45e-05,3.644772,12,22,6,0,0,0,1,118,2.197225,7.028202,7.242083,11.76838,2.752514,7.409248,10.66231,15.45756,9.716254,14.53026,9.574984,14.40848,6.192352,10.78685,4.366181,9.146017,18.27371,15.62248,11.56425,15.36663,4.697179,17.77672,6.348176,11.67885,14.74883,9.178437,7.788528,12.03075,0.6130639,13.44735,2.830899,6.477682,0,7.3,3.747349,-0.8216481,0.5174927,0.00777975,0,0,0,0.2903827,0,0,32.91901,4618.8,0
47,4,10,9,62,2017,丰田汽车_import,974,RX,2,175,1.945,39,1,雷克萨斯_import,1,0,0,Japan,0,4890,50.20741,1895,1690,0,898,13571.02,1,0,0,1,9.26655,2.226411,8.494947,7.546974,7.432484,3.916163,5.164786,0.665262,437,2,0.0001085,3.697767,17,22,6,0,0,0,1,118,2.197225,7.028202,7.245655,11.76838,2.733523,7.409248,10.65702,15.45756,9.711116,14.53026,9.556763,14.40848,6.185558,10.78685,4.355676,9.146017,18.984,15.50311,11.87329,16.2906,5.737842,17.12252,7.302427,12.3056,13.88598,9.102421,7.500033,10.92498,-0.4502387,12.96975,2.182746,5.862074,0,8.6,3.747349,-0.8216481,0.5174927,0.00777975,0,0,0,0.2850121,0,0,35.33758,4618.8,0
47,4,10,9,56,2017,丰田汽车_import,700,NX,2,110,1.635,38.43,1,雷克萨斯_import,1,0,0,Japan,0,4630,44.32687,1845,1645,0,898,13727.99,1,0,0,1,8.54235,2.145036,8.440312,7.520235,7.405496,3.791591,4.70048,0.4916428,439,2,7.8e-05,3.683937,17,22,6,0,0,0,1,118,2.197225,7.028202,7.290975,11.76838,2.75347,7.409248,10.66312,15.45756,9.714142,14.53026,9.55994,14.40848,6.197593,10.78685,4.364927,9.146017,18.2268,14.19682,11.43152,15.56583,4.649257,16.86492,6.401645,10.98944,14.96013,10.73773,7.983168,11.59325,0.6498936,13.04702,2.866808,7.443612,0,6.9,3.747349,-0.8216481,0.5174927,0.00777975,0,0,0,0.28999,0,0,34.92132,4618.8,0
47,4,10,9,44,2017,丰田汽车_import,200,ES,2.5,135,1.595,36.8,1,雷克萨斯_import,0,0,0,Japan,0,4915,47.18345,1820,1450,0,898,13594.1,1,0,0,1,8.9453,2.191128,8.500047,7.506592,7.279319,3.854043,4.905275,0.4668737,441,1,2.23e-05,3.641772,14,22,6,0,0,0,1,118,2.197225,7.028202,7.273787,11.76838,2.756015,7.409248,10.65644,15.45756,9.715651,14.53026,9.573594,14.40848,6.191765,10.78685,4.35979,9.146017,19.07508,14.45128,11.58638,15.37172,4.535062,17.62969,6.858258,11.1015,13.99268,10.19858,7.852789,12.00701,0.7615784,12.99062,2.249524,7.256287,0,7.9,3.747349,-0.8216481,0.5174927,0.00777975,0,0,0,1.533316,0,17499.5,32.79375,4618.8,0
47,4,10,9,46,2017,丰田汽车_import,33,GS,2,180,1.66,45.9,1,雷克萨斯_import,0,0,0,Japan,0,4880,48.03284,1840,1455,0,898,13698.26,1,0,0,1,8.9792,2.194911,8.492901,7.517521,7.282761,3.871885,5.192957,0.5068176,442,1,3.67e-06,3.855872,5,22,6,0,0,0,1,118,2.197225,7.028202,7.242083,11.76838,2.751876,7.409248,10.65726,15.45756,9.714443,14.53026,9.573246,14.40848,6.190026,10.78685,4.359356,9.146017,18.94738,15.62248,11.65833,15.51005,4.730309,17.59241,6.904982,11.68934,13.93357,9.178437,7.748369,11.89605,0.6480175,12.79202,2.204273,6.467502,0,7.3,3.747349,-0.8216481,0.5174927,0.00777975,0,0,0,0.2890472,0,0,40.80987,4618.8,0
47,4,10,9,40,2017,丰田汽车_import,1217,ES,2,123,1.6,31.8,1,雷克萨斯_import,0,0,0,Japan,0,4915,43.29925,1820,1450,0,898,13667.82,1,0,0,1,8.9453,2.191128,8.500047,7.506592,7.279319,3.768135,4.812184,0.4700036,444,1,0.0001355,3.501549,17,22,6,0,0,0,1,118,2.197225,7.028202,7.282073,11.76838,2.755697,7.409248,10.65644,15.45756,9.715651,14.53026,9.573594,14.40848,6.199682,10.78685,4.35979,9.146017,19.07508,14.23058,11.41846,15.37172,4.548049,17.62969,6.858258,11.02827,13.99268,10.80797,8.003008,12.00701,0.7268478,12.99062,2.249524,7.447469,0,6.9,3.747349,-0.8216481,0.5174927,0.00777975,0,0,0,0.288082,0,17499.5,28.354,4618.8,0
47,4,10,9,4030,2017,众泰汽车股份有限公司,47,大迈X7,1.498,119,1.651,8.99,0,众泰汽车,1,0,0,China,1,4736,46.12076,1942,1672,0,898,14011.52,1,0,0,0,9.197312,2.218911,8.462948,7.571474,7.421776,3.831263,4.779123,0.5013812,449,2,5.23e-06,2.340955,5,23,1,0,0,0,0,27,3.295837,7.012115,7.860764,11.75955,3.642259,7.395529,11.6642,15.44319,10.79547,14.5143,10.68529,14.39202,6.963702,10.77505,5.357714,9.131597,18.44613,14.19374,11.51089,16.93434,4.700452,17.00568,7.207965,10.98223,14.91091,10.67844,7.849419,9.97292,0.6200118,12.99941,2.366285,7.438524,0,7.9,3.747349,-0.8216481,0.5174927,0.00777975,0,0,0,-0.95358,0,0,8.148262,4618.8,0
47,4,10,9,3975,2017,众泰汽车股份有限公司,94,T600,1.498,119,1.541,7.98,0,众泰汽车,1,0,0,China,1,4631,48.39796,1893,1664,0,898,13376.03,1,0,0,0,8.766483,2.170936,8.440528,7.545918,7.41698,3.879458,4.779123,0.4324315,455,2,1.05e-05,2.231905,16,23,1,0,0,0,0,27,3.295837,7.012115,7.860764,11.75955,3.645137,7.395529,11.66511,15.44319,10.79647,14.5143,10.68547,14.39202,6.961546,10.77505,5.359742,9.131597,18.22772,14.19374,11.69179,16.26071,4.425409,16.95886,6.624228,10.96189,14.96357,10.67844,7.748115,10.90693,0.8695664,13.04734,2.742063,7.342285,0,7.9,3.747349,-0.8216481,0.5174927,0.00777975,0,0,0,-0.9737338,0,0,7.847283,4618.8,0
47,4,10,9,4029,2017,众泰汽车股份有限公司,119,大迈X5,1.59,85,1.39,6.99,0,众泰汽车,1,0,0,China,1,4527,45.80935,1836,1682,0,898,13574.82,1,0,0,0,8.311572,2.117649,8.417815,7.515345,7.427739,3.824488,4.442651,0.3293037,456,2,1.33e-05,2.12196,14,23,1,0,0,0,0,27,3.295837,7.012115,7.873788,11.75955,3.649073,7.395529,11.666,15.44319,10.79764,14.5143,10.68506,14.39202,6.963996,10.77505,5.361878,9.131597,18.2728,14.69303,11.49242,15.47061,4.502863,17.0689,6.332808,11.31229,14.92327,10.45667,8.006413,11.99772,1.121169,12.84918,2.773051,7.564023,0,7.3,3.747349,-0.8216481,0.5174927,0.00777975,0,0,0,-0.7378762,0,0,6.319331,4618.8,0
47,4,10,9,3991,2017,众泰汽车股份有限公司,160,T700,1.799,130,1.787,11.98,0,众泰汽车,1,0,0,China,1,4748,51.96152,1933,1697,0,898,13040.83,1,0,0,0,9.177884,2.216797,8.465479,7.566828,7.436617,3.950503,4.867535,0.5805382,459,2,1.78e-05,2.586566,17,23,1,0,0,0,0,27,3.295837,7.012115,7.856513,11.75955,3.638691,7.395529,11.6641,15.44319,10.79565,14.5143,10.68471,14.39202,6.958164,10.77505,5.357805,9.131597,18.48281,14.34285,12.06268,16.82072,5.188684,17.1712,7.181205,11.21197,14.83577,10.38918,7.499977,9.82747,0.1774204,12.97647,2.257822,7.014281,0,8.7,3.747349,-0.8216481,0.5174927,0.00777975,0,0,0,-0.233326,0,0,10.7945,4618.8,0
47,4,10,9,4092,2017,北京奔驰汽车有限公司,12,E320L,2.996,200,1.88,59.8,1,北京奔驰,0,0,0,Germany,1,5024,44.36934,1854,1477,0,898,13215.33,1,0,0,0,9.314496,2.231572,8.521981,7.525101,7.297768,3.792549,5.298317,0.6312718,488,1,1.34e-06,4.112864,6,26,4,1,0,0,0,33,2.772589,7.021976,7.811974,11.75988,3.337654,7.401526,11.25555,15.45077,10.29553,14.52385,10.09328,14.40304,6.529914,10.78284,4.963212,9.139042,19.4552,16.05407,11.43259,15.68056,5.520796,17.42724,7.366859,12.44492,13.2753,9.023408,7.988343,11.60592,-0.1503079,12.60951,1.87606,5.721781,0,7.6,3.747349,-0.8216481,0.5174927,0.00777975,0,0,0,2.758895,0,0,53.37186,4618.8,0
47,4,10,9,4162,2017,北京宝沃汽车股份有限公司,45,BX5,1.797,140,1.59,15.98,1,宝沃汽车,1,0,0,China,1,4490,44.72216,1877,1663,0,898,13195.56,1,0,0,0,8.42773,2.131527,8.409608,7.53743,7.416378,3.800469,4.941642,0.463734,495,2,5.01e-06,2.850681,17,27,1,0,0,0,0,56,1.098612,7.033506,6.006353,11.77634,1.608237,7.415736,9.541082,15.46315,8.64787,14.53554,8.525757,14.41351,4.886786,10.79424,3.27502,9.151581,18.35136,14.57498,11.4431,16.01809,4.522498,16.95328,6.34279,11.14114,14.63375,9.931141,8.068656,11.43766,0.7425752,13.05686,2.777417,7.168104,0,7.3,3.747349,-0.8216481,0.5174927,0.00777975,0,0,0,-0.2334092,0,0,14.42276,4618.8,0
47,4,10,9,4167,2017,北京宝沃汽车股份有限公司,109,BX7,1.981,148,1.668,16.98,1,宝沃汽车,1,0,0,China,1,4715,47.18345,1910,1690,0,898,13673.68,1,0,0,0,9.00565,2.197852,8.458504,7.554859,7.432484,3.854043,4.997212,0.5116253,496,2,1.21e-05,2.909486,17,27,1,0,0,0,0,56,1.098612,7.033506,5.986452,11.77634,1.592495,7.415736,9.524786,15.46315,8.642062,14.53554,8.520388,14.41351,4.868039,10.79424,3.252923,9.151581,18.38635,14.78952,11.58638,16.50915,4.757396,17.12252,6.941664,11.3521,14.74098,10.07015,7.852789,10.97876,0.7112038,12.96975,2.244455,6.884921,0,7.9,3.747349,-0.8216481,0.5174927,0.00777975,0,0,0,0.2408601,0,0,15.39054,4618.8,0
47,4,10,9,4157,2017,北京宝沃汽车股份有限公司,182,BX5,1.395,110,1.55,12.98,1,宝沃汽车,1,0,0,China,1,4490,37.65152,1877,1663,0,898,14410.56,1,0,0,0,8.42773,2.131527,8.409608,7.53743,7.416378,3.628373,4.70048,0.4382549,497,2,2.03e-05,2.668689,17,27,1,0,0,0,0,56,1.098612,7.033506,6.077642,11.77634,1.616215,7.415736,9.541082,15.46315,8.64787,14.53554,8.525757,14.41351,4.938764,10.79424,3.27502,9.151581,18.35136,14.19682,11.74072,16.01809,4.439333,16.95328,6.34279,10.96055,14.63375,10.73773,7.939798,11.43766,0.8895261,13.05686,2.777417,7.408081,0,6,3.747349,-0.8216481,0.5174927,0.00777975,0,0,0,-1.197925,0,0,11.85477,4618.8,0
47,4,10,9,4203,2017,北京新能源汽车股份有限公司,283,EU260,0,100,1.613,20.59,1,北汽新能源,0,0,1,China,0,4602,8.8815,1794,1515,252,898,14068.35,1,2.2,4.4,0,8.255988,2.110939,8.434246,7.492203,7.323171,2.18397,4.60517,0.4780958,503,1,3.15e-05,2.911807,4,28,1,0,0,0,0,37,2.397895,7.026427,6.408529,11.7751,2.661797,7.410094,10.71139,15.45716,9.840654,14.52919,9.718904,14.4072,4.575787,10.7957,4.342047,9.146237,18.21164,14.33234,14.13985,15.45111,4.58366,17.1489,6.346439,12.32421,14.92301,11.08693,3.831746,11.93013,0.685356,13.50294,2.892459,5.92268,15,0,3.747349,-0.8216481,0.5174927,0.00777975,0,0,0,-0.8574278,7.759384,0,17.09211,4618.8,0
47,4,10,9,4349,2017,北京汽车股份有限公司,29,M50F,1.499,85,1.445,6.78,0,北京汽车,0,0,0,China,1,4724,40.28269,1796,1718,0,898,13798.95,1,0,0,0,8.484304,2.138218,8.460411,7.493317,7.448916,3.695922,4.442651,0.3681093,511,1,3.23e-06,2.099231,16,30,1,0,0,0,0,34,2.484907,7.025538,7.213768,11.76942,2.894253,7.407925,10.88317,15.4555,9.994471,14.52766,9.920689,14.40503,6.351307,10.78524,4.577819,9.144032,18.41122,14.69303,11.52087,15.4349,4.407436,17.32387,6.366128,11.23562,14.87445,10.45667,7.977273,11.90088,1.02551,13.14847,2.794076,7.752388,0,6.9,3.747349,-0.8216481,0.5174927,0.00777975,0,0,0,-0.9578263,0,0,5.808208,4618.8,0
47,4,10,9,4379,2017,北京汽车股份有限公司,25,X55,1.499,110,1.431,9.68,1,北京汽车,1,0,0,China,1,4405,43.78553,1809,1685,0,898,13774.51,1,0,0,0,7.968645,2.075515,8.390495,7.500529,7.429521,3.779304,4.70048,0.3583735,512,2,2.78e-06,2.403105,11,30,1,0,0,0,0,34,2.484907,7.025538,7.195187,11.76942,2.895028,7.407925,10.88914,15.4555,9.993876,14.52766,9.922309,14.40503,6.345178,10.78524,4.583105,9.144032,18.60983,14.19682,11.42152,15.36867,4.425128,17.08872,6.576449,10.99603,14.72635,10.73773,7.956746,12.0251,0.9859082,13.02994,2.969592,7.586105,0,7.5,3.747349,-0.8216481,0.5174927,0.00777975,0,0,0,-0.9586014,0,0,8.780158,4618.8,0
47,4,10,9,4528,2017,北京现代汽车有限公司,37,名图,1.591,128.7,1.479,15.98,1,北京现代,0,0,0,Korea,1,4710,46.05888,1820,1470,0,898,14068.35,1,0,0,0,8.5722,2.148524,8.457443,7.506592,7.293018,3.829921,4.857484,0.3913662,527,1,4.12e-06,2.855713,10,31,7,0,0,1,0,35,3.688879,7.000334,8.300578,11.74821,3.943483,7.387362,12.10548,15.43044,11.1759,14.50307,11.00395,14.38287,7.412024,10.76246,5.777893,9.1196,18.37307,14.31805,11.50707,15.37172,4.38557,17.47988,6.424088,10.96805,14.72342,10.22642,7.893587,12.00701,0.8218732,12.67912,3.004975,7.445415,0,7,3.747349,-0.8216481,0.5174927,0.00777975,0,0,0,-0.7197297,0,0,13.75391,4618.8,0
47,4,10,9,4572,2017,北京现代汽车有限公司,33,悦纳,1.368,73.3,1.07,8.78,1,北京现代,0,0,0,Korea,1,4380,37.90269,1728,1460,0,898,13659.12,1,0,0,0,7.56864,2.024014,8.384804,7.45472,7.286192,3.635022,4.29456,0.0676586,531,1,3.67e-06,2.317071,16,31,7,0,0,1,0,35,3.688879,7.000334,8.314244,11.74821,3.951378,7.387362,12.1073,15.43044,11.17719,14.50307,11.00411,14.38287,7.416938,10.76246,5.780994,9.1196,18.69769,15.01369,11.71639,16.36163,5.595158,17.55499,7.109547,11.75981,14.69393,10.56974,7.878369,11.07885,-0.4979291,12.68011,2.201364,7.481994,0,5.9,3.747349,-0.8216481,0.5174927,0.00777975,0,0,0,-1.289125,0,0,7.066267,4618.8,0
47,4,10,9,4539,2017,北京现代汽车有限公司,498,名图,1.797,105,1.435,14.98,1,北京现代,0,0,0,Korea,1,4710,43.92678,1820,1470,0,898,13727.78,1,0,0,0,8.5722,2.148524,8.457443,7.506592,7.293018,3.782524,4.65396,0.3611648,549,1,5.55e-05,2.794398,16,31,7,0,0,1,0,35,3.688879,7.000334,8.306447,11.74821,3.944335,7.387362,12.10548,15.43044,11.1759,14.50307,11.00395,14.38287,7.413311,10.76246,5.777893,9.1196,18.37307,14.24934,11.42346,15.37172,4.419579,17.47988,6.424088,11.01848,14.72342,10.89893,7.965765,12.00701,1.010283,12.67912,3.004975,7.734203,0,7,3.747349,-0.8216481,0.5174927,0.00777975,0,0,0,-0.2165305,0,0,13.40237,4618.8,0
47,4,10,9,4762,2017,北汽银翔汽车有限公司,11,S2,1.5,83,1.22,5.48,0,北京汽车,1,0,0,China,1,4210,40.61361,1730,1735,0,898,12941.15,1,0,0,0,7.2833,1.985584,8.345218,7.455877,7.458763,3.704103,4.41884,0.1988509,568,2,1.22e-06,1.913109,6,33,1,0,0,0,0,34,2.564949,7.024649,7.129298,11.77029,2.968207,7.40722,10.99585,15.45437,10.06595,14.52689,10.01798,14.40387,6.375369,10.78495,4.681628,9.143022,19.31094,14.74734,11.50036,16.33213,5.059048,17.45116,7.494326,11.54646,13.83327,10.531,7.961924,11.0205,0.6602474,13.19455,1.836654,7.14744,0,6.8,3.747349,-0.8216481,0.5174927,0.00777975,0,0,0,-0.9825352,0,0,4.947934,4618.8,0
47,4,10,9,4760,2017,北汽银翔汽车有限公司,125,H3F,1.498,84,1.424,5.88,0,北京汽车,0,0,0,China,1,4720,40.61361,1790,1780,0,898,13474.72,1,0,0,0,8.4488,2.134024,8.459564,7.489971,7.484369,3.704103,4.430817,0.3534698,569,1,1.39e-05,1.977889,15,33,1,0,0,0,0,34,2.564949,7.024649,7.128496,11.77029,2.957667,7.40722,10.98726,15.45437,10.06339,14.52689,10.01597,14.40387,6.375369,10.78495,4.670772,9.143022,18.40002,14.72012,11.50036,15.48771,4.43576,17.78528,6.35012,11.27212,14.86532,10.48248,7.961924,11.86534,1.019812,12.48605,2.828871,7.628728,0,6.8,3.747349,-0.8216481,0.5174927,0.00777975,0,0,0,-0.9706038,0,0,5.025819,4618.8,0
